source,split,profile,row,method,gap_rmse,gap_nrmse,gap_mae,visible_rmse,whole_rmse,gap_correlation,whole_correlation
chirp_9db,validation,short_gaps,12472,dictionary_24,2.3823899233954338,0.6166188677651941,1.417845777411045,0.0,0.4211510175658527,0.7949995197021618,0.8648127116000485
chirp_9db,validation,short_gaps,12472,dictionary_48,2.823746465187913,0.7308523810991356,1.6589535550077874,0.0,0.49917256847147917,0.6867418764450447,0.8014933671029997
chirp_9db,validation,short_gaps,12708,zero_fill,7.739991105729039,1.0,4.337818477831753,0.0,1.3682500492961418,,0.5611729399487316
chirp_9db,validation,short_gaps,12708,linear,8.115213958760279,1.048478460492481,4.46319993616457,0.0,1.4345807052547805,0.1019310634037837,0.51806495127942
chirp_9db,validation,short_gaps,12708,pchip,8.236762361925399,1.0641824065958754,4.478699391087645,0.0,1.4560676302848934,0.08934777621435143,0.5049712261674272
chirp_9db,validation,short_gaps,12708,autoregression,9.140006295542136,1.1808807233353051,5.361571729846103,0.0,1.6157401079163953,0.22567846770997496,0.48836029604335107
chirp_9db,validation,short_gaps,12708,pca_r32_l01,2.1428260312727803,0.27685122657139605,1.290127656473214,0.0,0.37880170440400995,0.966388030846769,0.9760339585665905
chirp_9db,validation,short_gaps,12708,pca_r64_l01,2.5206995403909254,0.3256721494841431,1.5582926056251096,0.0,0.4456009345860593,0.9459038786068721,0.9631756616288589
chirp_9db,validation,short_gaps,12708,pca_r96_l01,1.8926858052347992,0.2445333307726747,1.2412220776769596,0.0,0.3345827418842619,0.9819232051849877,0.9843068728538312
chirp_9db,validation,short_gaps,12708,pca_r64_l001,2.714846384393139,0.35075574988498964,1.7028276004489387,0.0,0.47992157207104225,0.9412584391178486,0.9591811079080157
chirp_9db,validation,short_gaps,12708,pca_r64_l1,3.2664690652854578,0.42202491200121156,1.889201004979784,0.0,0.5774356066498576,0.909874326754911,0.938332782463403
chirp_9db,validation,short_gaps,12708,template_1,6.5865201823065,0.8509725776598431,4.126641780677805,0.0,1.1643432713327453,0.525267633829792,0.7098702288423866
chirp_9db,validation,short_gaps,12708,dictionary_8,3.2181050010810237,0.41577631771424456,1.8051622606583093,0.0,0.5688859672086835,0.96841069342588,0.9576259592162097
chirp_9db,validation,short_gaps,12708,dictionary_24,1.716420412106882,0.22175999799746673,0.9344122462003733,0.0,0.30342312819194617,0.9965016729904416,0.9914514337789014
chirp_9db,validation,short_gaps,12708,dictionary_48,1.3079226108967505,0.16898244365276383,0.8126918808646844,0.0,0.23121023685807665,0.9901420846957792,0.9921344687383739
chirp_9db,validation,short_gaps,12945,zero_fill,2.2870131743488535,1.0,1.7894539511677057,0.0,0.40429063106126156,,0.950061350571555
chirp_9db,validation,short_gaps,12945,linear,2.646800679129991,1.1573176354279526,2.143561878369219,0.0,0.46789267716549404,-0.0007114541718183858,0.933180786163528
chirp_9db,validation,short_gaps,12945,pchip,2.921574539030486,1.2774629249183498,2.4195216331669114,0.0,0.5164662920726045,-0.03189578023443005,0.9196365746041187
chirp_9db,validation,short_gaps,12945,autoregression,2.2509350715198395,0.9842247944901822,1.7900738396051366,0.0,0.39791286327057623,0.3149553769139761,0.951784651926024
chirp_9db,validation,short_gaps,12945,pca_r32_l01,5.623710611571981,2.458976045546014,3.7269020169869553,0.0,0.9941409772183235,-0.5664085224596807,0.7355510252309333
chirp_9db,validation,short_gaps,12945,pca_r64_l01,4.590576004212309,2.0072363621251608,3.4108479069094217,0.0,0.8115068555326922,-0.07092991065526022,0.8222252086557664
chirp_9db,validation,short_gaps,12945,pca_r96_l01,2.624517071191543,1.1475740938566223,2.1537336655365404,0.0,0.46395345459484927,0.3051303591856724,0.9355596648391279
chirp_9db,validation,short_gaps,12945,pca_r64_l001,5.642764513329787,2.4673073931619856,4.115452452372605,0.0,0.9975092630035752,-0.1772426344100719,0.7525846720105144
chirp_9db,validation,short_gaps,12945,pca_r64_l1,2.8494274925338745,1.2459165187560184,2.191473602844404,0.0,0.5037123756175209,0.14705236477095332,0.9237781996124652
chirp_9db,validation,short_gaps,12945,template_1,2.27976961279975,0.996832741660456,1.8098205753866237,0.0,0.4030101381884332,0.2788811347501085,0.9505005786645799
chirp_9db,validation,short_gaps,12945,dictionary_8,2.011982514523904,0.8797424243508108,1.638200210283934,0.0,0.35567161991215346,0.5103557611476937,0.9615976121208951
chirp_9db,validation,short_gaps,12945,dictionary_24,1.7896237432277253,0.782515712327393,1.470085877081332,0.0,0.31636377115219433,0.6809682864874989,0.9697941575842796
chirp_9db,validation,short_gaps,12945,dictionary_48,1.930078051154905,0.8439295727731987,1.5603402960252177,0.0,0.34119281954773734,0.5698714006097341,0.9647265292524942
chirp_9db,validation,short_gaps,13181,zero_fill,4.442697178694366,1.0,2.416621420551522,0.0,0.7853653254532823,,0.8079215663670778
chirp_9db,validation,short_gaps,13181,linear,5.4602127145552375,1.229031035637658,2.730896743926349,0.0,0.9652383592957537,-0.1612601784747447,0.7097382458388484
chirp_9db,validation,short_gaps,13181,pchip,5.131661638150456,1.155077969923344,2.6127431618126264,0.0,0.9071581857727636,-0.26489984500344166,0.7392307900164421
chirp_9db,validation,short_gaps,13181,autoregression,9.041461940835092,2.0351290167141722,5.162874695039644,0.0,1.5983197625511443,0.661812322992014,0.7258463502003125
chirp_9db,validation,short_gaps,13181,pca_r32_l01,7.844851830140077,1.7657858536389255,4.3629125959499975,0.0,1.3867869816239367,0.785950601628954,0.7996061457109316
chirp_9db,validation,short_gaps,13181,pca_r64_l01,2.797533572177863,0.629692607813529,1.6674840343717383,0.0,0.49453873987099817,0.9226397898896431,0.9523219145821051
chirp_9db,validation,short_gaps,13181,pca_r96_l01,2.7335163631492936,0.6152830708917748,1.6053186736527527,0.0,0.48322198921681375,0.932334238573168,0.955740770645834
chirp_9db,validation,short_gaps,13181,pca_r64_l001,3.5699782065638885,0.803561004266567,2.1046674376320262,0.0,0.6310889496373787,0.8709691759414413,0.9234112717195541
chirp_9db,validation,short_gaps,13181,pca_r64_l1,1.5911307231492853,0.3581452120526684,1.042310228228505,0.0,0.28127483102327866,0.9691209517113265,0.9828135311898015
chirp_9db,validation,short_gaps,13181,template_1,1.2106291501834785,0.27249868750659756,0.7427183218721543,0.0,0.21401102039921122,0.9716445557112738,0.9883078402580644
chirp_9db,validation,short_gaps,13181,dictionary_8,1.4101072055975001,0.3173989018112432,0.860274658031206,0.0,0.2492740918195014,0.9600117414305283,0.9839301802525506
chirp_9db,validation,short_gaps,13181,dictionary_24,0.7338901783223508,0.1651902321503778,0.44040286966624154,0.0,0.12973468043448472,0.9868605115706897,0.9953275399888578
chirp_9db,validation,short_gaps,13181,dictionary_48,1.0208848386240161,0.22978942690936163,0.5866639834065448,0.0,0.180468648050394,0.985493800751375,0.9925125562898297
chirp_9db,validation,short_gaps,13417,zero_fill,3.349980944815944,1.0,2.15217678621471,0.0,0.5921985607312679,,0.6422583454526207
chirp_9db,validation,short_gaps,13417,linear,3.700728665728767,1.1047014077663937,2.4362109876540377,0.0,0.6542025837170639,0.04458837565652671,0.5616103889623778
chirp_9db,validation,short_gaps,13417,pchip,3.535299849988255,1.0553193908338763,2.3117002158847066,0.0,0.6249586243636199,0.034238996202630184,0.5967401052705978
chirp_9db,validation,short_gaps,13417,autoregression,4.002873241316566,1.194894331417307,2.428699111259112,0.0,0.7076147032912798,0.055948948645295385,0.5178527145083665
chirp_9db,validation,short_gaps,13417,pca_r32_l01,2.2715398323501477,0.678075448717202,1.3672386149309121,0.0,0.40155530479753565,0.7491253580580672,0.8584151020151152
chirp_9db,validation,short_gaps,13417,pca_r64_l01,2.436509752129454,0.7273204810015185,1.454892606700898,0.0,0.4307181420394727,0.68676634024617,0.830625358315757
chirp_9db,validation,short_gaps,13417,pca_r96_l01,2.6748743084513356,0.7984744846357028,1.5253583826372494,0.0,0.47285544058190404,0.6143939823812601,0.7937316964321828
chirp_9db,validation,short_gaps,13417,pca_r64_l001,2.696823254739211,0.8050264461690485,1.5220684207601862,0.0,0.476735502771918,0.6214239221014352,0.7935217811994631
chirp_9db,validation,short_gaps,13417,pca_r64_l1,2.446496486394342,0.7303016126644739,1.4573981070900026,0.0,0.4324835639196253,0.6881280056400899,0.8297251430115253
chirp_9db,validation,short_gaps,13417,template_1,1.2578004182262597,0.3754649470984875,0.6431200593992725,0.0,0.22234980127676593,0.9311816273644127,0.9592314364290229
chirp_9db,validation,short_gaps,13417,dictionary_8,2.864877258355287,0.8551921057308253,1.8112305115481235,0.0,0.5064435341625368,0.5171884508944228,0.7553717823693237
chirp_9db,validation,short_gaps,13417,dictionary_24,3.3160590553781586,0.9898740052565734,2.015443006435021,0.0,0.5862019612182382,0.26572553548942135,0.6576785626479004
chirp_9db,validation,short_gaps,13417,dictionary_48,2.569644166643519,0.767062323330529,1.5464034517614724,0.0,0.4542532038675217,0.6640293374944953,0.8117902438148049
chirp_9db,validation,short_gaps,13653,zero_fill,4.300291311870915,1.0,3.5546278755041243,0.0,0.7601912869253797,,0.8630422969826052
chirp_9db,validation,short_gaps,13653,linear,5.417223171741507,1.2597339991333405,4.199384568870834,0.0,0.9576388099848292,0.0562468571736164,0.7906158547024696
chirp_9db,validation,short_gaps,13653,pchip,5.47920638686929,1.2741477238400083,4.196793746173944,0.0,0.9685959979189792,0.049995751167718025,0.7865488928200175
chirp_9db,validation,short_gaps,13653,autoregression,4.280951117672937,0.9955025851052021,3.4020355226032404,0.0,0.7567723913086659,0.2773063532673206,0.8652695670984213
chirp_9db,validation,short_gaps,13653,pca_r32_l01,7.93891844089944,1.8461350325230588,6.041976956662117,0.0,1.403415766211732,0.14754526352413147,0.663306902759248
chirp_9db,validation,short_gaps,13653,pca_r64_l01,5.72965530160738,1.3323877119186596,4.594091347970711,0.0,1.012869529407008,0.03634398111422868,0.7690088757919056
chirp_9db,validation,short_gaps,13653,pca_r96_l01,3.538958309294127,0.8229578074222238,2.38349892516223,0.0,0.6256053547095891,0.5973225808466562,0.9103242928431805
chirp_9db,validation,short_gaps,13653,pca_r64_l001,6.82463916844989,1.5870178723963502,5.310432623101261,0.0,1.2064371587905596,-0.09607982065576248,0.6909640305483186
chirp_9db,validation,short_gaps,13653,pca_r64_l1,4.42649157558309,1.0293469103741413,3.5291114898473017,0.0,0.7825005524899821,0.27879057630203297,0.8567715050744248
chirp_9db,validation,short_gaps,13653,template_1,4.0550124287784755,0.9429622634133298,3.2691462157907116,0.0,0.7168316965462479,0.39005599211022407,0.879342379559601
chirp_9db,validation,short_gaps,13653,dictionary_8,4.1550472361931385,0.9662245961623968,3.4043181690998097,0.0,0.7345155192156475,0.2661073304810572,0.8728140577646157
chirp_9db,validation,short_gaps,13653,dictionary_24,3.9483228968820656,0.9181524251584435,3.113936561383695,0.0,0.6979714736748556,0.4150375213307253,0.8860075526991178
chirp_9db,validation,short_gaps,13653,dictionary_48,4.003987981216861,0.9310969166586199,3.1620297775656714,0.0,0.7078117633269692,0.3706455870853267,0.8825108906929705
chirp_9db,validation,short_gaps,13890,zero_fill,1.1981770590401404,1.0,0.8265592028848288,0.0,0.2118097808773594,,0.9911341756173083
chirp_9db,validation,short_gaps,13890,linear,1.6281460310061966,1.358852615915134,1.0567354062104575,0.0,0.2878182748216111,-0.08286426918300566,0.9837746952046464
chirp_9db,validation,short_gaps,13890,pchip,1.7570692195076796,1.4664520625317827,1.126741659750592,0.0,0.31060889003200864,-0.08946783845520301,0.9811697932764515
chirp_9db,validation,short_gaps,13890,autoregression,1.781181888413902,1.4865765247089664,1.2097100713813298,0.0,0.31487144795603256,-0.38121459190944257,0.9804315473602705
chirp_9db,validation,short_gaps,13890,pca_r32_l01,3.4887337014278756,2.911701300826691,2.8678166152171967,0.0,0.6167268145084238,0.5034646327144021,0.9340657999803311
chirp_9db,validation,short_gaps,13890,pca_r64_l01,4.230488078391646,3.530770386958243,2.9161140596378505,0.0,0.7478517019898949,0.12548360061790736,0.9037384063146149
chirp_9db,validation,short_gaps,13890,pca_r96_l01,3.5977948856634403,3.0027238950357082,2.071216310210814,0.0,0.6360062902427245,0.6577611863859283,0.9319490535866239
chirp_9db,validation,short_gaps,13890,pca_r64_l001,5.109378701533562,4.264293547421685,3.6309436106234987,0.0,0.9032190818761248,0.3465186052398169,0.8721547583187376
chirp_9db,validation,short_gaps,13890,pca_r64_l1,2.6035024544754988,2.1728862481820213,1.7216787770010082,0.0,0.4602385600988615,-0.11473601669342692,0.9593469144868755
chirp_9db,validation,short_gaps,13890,template_1,2.0514279819580117,1.7121242361303517,1.305034985894531,0.0,0.36264465928958617,0.231830560357484,0.9746132290838461
chirp_9db,validation,short_gaps,13890,dictionary_8,2.1655751330750057,1.8073915843538584,1.3433102028268809,0.0,0.38282321544157416,-0.37795523574927087,0.9712675650140726
chirp_9db,validation,short_gaps,13890,dictionary_24,3.958003279448927,3.3033542493458214,2.4404129251682747,0.0,0.6996827397142324,-0.36229683370232285,0.9106892299608964
chirp_9db,validation,short_gaps,13890,dictionary_48,2.7148919929008195,2.2658520895699,1.7418140111580835,0.0,0.4799296345923074,-0.2955133856354594,0.9556659226973234
chirp_9db,validation,short_gaps,14126,zero_fill,5.4899712877347655,1.0,3.581703300161382,0.0,0.9704989815191739,,0.41481736875698655
chirp_9db,validation,short_gaps,14126,linear,5.951182596762329,1.084009785271184,3.6920694787432713,0.0,1.0520303925625025,-0.014364863484748115,0.30802026045489767
chirp_9db,validation,short_gaps,14126,pchip,6.228181196328537,1.134465167466908,3.80789229999198,0.0,1.100997289595613,-0.01729012228611143,0.2715066323065171
chirp_9db,validation,short_gaps,14126,autoregression,6.6507973033644125,1.2114448245336122,4.000696654335581,0.0,1.175705968376545,-0.13188207145898176,0.16731155925958108
chirp_9db,validation,short_gaps,14126,pca_r32_l01,2.587824469116018,0.4713730424961454,1.6057970953920182,0.0,0.45746705765810347,0.9089344566055206,0.9222125715936307
chirp_9db,validation,short_gaps,14126,pca_r64_l01,1.397948423256515,0.2546367458022402,0.8884689768500649,0.0,0.24712470245843093,0.9692678908437078,0.9742683360236991
chirp_9db,validation,short_gaps,14126,pca_r96_l01,1.8928177965338149,0.34477735808247123,1.1112374620089125,0.0,0.33460607486990984,0.9410546266299061,0.9510731037074992
chirp_9db,validation,short_gaps,14126,pca_r64_l001,1.2573234285241346,0.22902185869954209,0.8402176939775676,0.0,0.2222654806135337,0.9751579461721399,0.9792066232246791
